code,additives_n,energy_100g,fat_100g,fiber_100g,proteins_100g,sugars_100g,sodium_100g,salt_100g,carbohydrates_100g,healthy
5902884463405,0.0,1640.0,14.0,10.9,10.4,14.5,0.008,0.02,54.9,0.0
5902884463412,2.0,1799.0,15.9,9.7,11.5,13.0,0.212,0.53,56.2,0.0
5902884464433,0.0,1715.0,13.9,7.7,24.2,13.2,0.144,0.36,42.9,1.0
5902884465157,0.0,1536.0,5.2,10.8,12.9,9.5,0.0,0.0,61.0,1.0
5902884465249,2.0,1594.0,6.1,8.5,9.3,21.3,0.324,0.81,67.1,0.0
5902884465874,0.0,1653.0,8.4,10.3,11.3,15.4,0.052,0.13,62.9,1.0
5902884465911,0.0,1750.0,15.9,9.7,11.5,13.0,0.212,0.53,56.2,0.0
5902884465959,1.0,1710.0,8.4,10.2,12.5,10.1,0.0,0.0,65.2,1.0
5902884467021,1.0,1615.0,8.6,10.9,12.5,12.6,0.008,0.02,58.8,1.0
5902884469575,2.0,1657.0,8.5,9.4,9.5,14.6,0.312,0.78,65.1,
5902884469582,2.0,1637.0,8.3,9.4,9.7,20.8,0.128,0.32,64.2,0.0
5902898827224,0.0,1331.0,3.8,13.0,12.0,7.5,1.12,2.8,52.0,0.0
5903021303783,5.0,1393.0,20.0,0.5,3.7,29.0,0.064,0.16,35.0,0.0
5903021303882,2.0,1402.0,20.0,0.5,3.8,29.0,0.092,0.23,35.0,0.0
5903154548723,0.0,237.0,0.6,3.0,2.3,2.7,0.012,0.03,8.9,1.0
5903240250035,0.0,1385.0,2.7,13.0,2.7,65.0,0.132,0.33,67.0,
5903240250196,0.0,1678.0,29.0,11.0,15.0,4.0,0.0,0.0,22.0,
5903240278305,0.0,1891.0,33.0,33.0,23.0,0.1,0.052,0.13,0.5,
5903895634891,2.0,339.0,3.7,1.9,1.6,3.8,0.528,1.32,9.3,
5904031091967,5.0,2418.0,39.0,0.0,4.9,50.0,0.088,0.22,53.0,0.0
5904448000286,0.0,1660.0,0.0,0.0,0.0,97.5,0.02,0.05,97.5,0.0
5904730218795,0.0,1490.0,5.1,10.4,7.5,1.53,0.004,0.01,54.7,1.0
5904852000360,6.0,1619.0,0.1,0.1,0.1,75.9,0.032,0.08,96.3,
5905108802608,2.0,1720.0,10.5,9.2,9.8,19.8,0.14,0.35,64.2,0.0
5905133523509,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5905187002050,3.0,2238.0,29.0,1.9,3.5,6.1,1.12,2.8,64.0,
5905187114678,2.0,2165.0,32.0,4.3,5.7,0.7,0.76,1.9,50.0,0.0
5905279248014,2.0,821.0,10.0,1.7,6.8,0.5,0.433,1.0825,18.0,0.0
5905279248069,0.0,712.0,6.6,1.9,7.6,1.7,0.44,1.1,19.0,1.0
5905279248076,0.0,397.0,2.0,2.0,5.2,4.8,0.36,0.9,13.0,1.0
5905668640597,1.0,777.0,13.0,0.5,17.0,0.5,0.52,1.3,0.5,0.0
5905689308360,3.0,199.0,0.0,0.0,0.0,11.0,0.064,0.16,11.0,0.0
5906205259616,2.0,1046.0,22.0,0.0,10.0,0.7,0.72,1.8,3.9,0.0
5906285000061,0.0,2192.0,28.3,0.0,13.4,37.7,0.012,0.03,54.2,
5906395147076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,
5906395147083,0.0,1766.0,12.0,30.0,18.0,23.3,0.060000002,0.15,54.0,
5906395147182,0.0,1565.0,1.1,6.1,11.3,45.9,0.04,0.1,70.0,
5906395147632,0.0,1548.0,3.0,3.0,13.0,3.0,0.0,0.0,72.0,1.0
5906395368426,0.0,1423.0,3.1,4.0,13.0,1.1,0.004,0.01,63.0,
5906395368433,0.0,1519.0,2.9,6.9,12.0,1.0,0.00068,0.0017,69.0,
5906395587384,2.0,242.0,0.5,0.5,0.5,14.0,0.004,0.01,14.0,0.0
5906395718054,0.0,1498.0,0.7,13.0,2.1,73.0,0.004,0.01,79.0,
5906425140268,0.0,933.0,20.0,0.0,0.8,5.6,0.64,1.6,8.7,
5906660202011,0.0,1728.0,11.0,14.0,9.7,19.0,0.232,0.58,59.0,
5906660390190,2.0,1453.0,6.1,6.1,24.9,16.5,3.6,9.0,44.4,
5906660390947,5.0,1439.0,12.2,4.6,29.6,3.5,0.2,0.5,38.7,0.0
5906660497059,2.0,0.0,0.0,0.0,0.0,0.0,0.24,0.6,3.9,
5906660497998,0.0,2665.0,52.41,4.9,29.2,4.4,0.004,0.01,4.7,1.0
5906660508397,0.0,2364.0,48.0,0.0,25.0,3.3,0.004,0.01,8.3,
5906660508441,0.0,2280.0,35.0,0.0,13.0,3.0,3.2,8.0,4.2,
5906716203436,1.0,130.0,0.5,1.3,1.7,4.3,0.088,0.22,4.4,
5906720572641,0.0,1477.0,0.5,1.9,6.2,1.4,0.008,0.02,80.0,
5906747170868,0.0,1586.0,1.5,3.3,11.1,0.7,0.004,0.01,78.9,
5906747172220,3.0,2059.0,23.0,9.1,8.8,14.9,0.16,0.4,58.0,0.0
5906747175085,0.0,1594.0,2.6,3.3,7.7,1.3,0.004,0.01,80.1,1.0
5906747309435,3.0,1987.0,16.0,4.1,7.6,19.0,0.672,1.68,72.0,0.0
5906747310806,9.0,1502.0,7.0,1.8,3.2,50.0,0.088,0.22,70.0,0.0
5906747312169,0.0,2029.0,23.0,1.8,5.6,34.0,0.352,0.88,63.0,0.0
5906747314118,7.0,1648.0,15.0,1.3,6.1,29.0,0.332,0.83,58.0,0.0
5906747318345,5.0,1650.0,15.0,0.0,6.1,29.0,0.332,0.83,58.0,0.0
5906868445418,2.0,2243.0,30.0,1.7,4.9,58.9,0.04,0.1,59.6,0.0
5906874145128,4.0,185.0,0.1,0.0,0.5,10.5,0.004,0.01,10.5,0.0
5906881423141,0.0,1782.0,9.2,3.5,6.8,18.0,0.192,0.48,80.0,
5906881423387,7.0,2050.0,21.8,1.01,7.21,42.05,0.244,0.61,65.73,0.0
5906881425022,2.0,1782.0,9.2,3.5,6.8,18.0,0.19,0.475,80.0,0.0
5907222459003,0.0,990.0,10.8,8.1,10.5,3.0,0.84,2.1,20.4,1.0
5907368844091,0.0,1397.0,0.0,0.0,0.0,83.5,1.12,2.8,83.5,0.0
5907437366585,1.0,1405.0,4.6,10.0,8.4,19.4,0.012,0.03,59.5,1.0
5907459846164,0.0,2180.0,25.0,1.8,2.1,31.0,0.16,0.4,71.0,
5907471200104,0.0,2456.0,44.0,11.0,20.0,2.0,0.4,1.0,23.0,
5907471411999,5.0,2163.0,25.0,0.0,8.9,20.0,0.08,0.2,63.0,0.0
5907471443440,1.0,2046.0,21.0,0.0,7.4,31.0,0.124,0.31,67.0,
5907542668291,8.0,833.0,8.9,0.6,3.6,22.9,0.052,0.13,25.7,0.0
5907653102561,0.0,1477.0,0.8,3.7,6.2,7.1,0.06,0.15,78.0,
5907653103490,3.0,792.0,2.8,5.3,3.6,1.0,0.4,1.0,34.0,1.0
5907796200186,0.0,247.0,0.1,0.0,1.8,10.3,0.2,0.5,11.0,
5907808081031,1.0,75.0,0.1,0.9,2.0,1.0,0.56,1.4,2.7,1.0
5908234806670,2.0,2410.0,41.0,6.1,5.1,34.0,0.112,0.28,44.0,0.0
5908234806878,4.0,2272.0,34.0,4.6,4.6,42.0,0.12,0.3,53.0,0.0
5908234808322,1.0,2142.0,26.0,7.4,0.0,41.0,0.09,0.225,61.0,
5908234808704,2.0,2197.0,28.0,0.0,6.3,46.0,0.072,0.18,60.0,0.0
5908260252465,4.0,151.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0
5908260252793,1.0,1854.0,18.5,3.3,10.1,19.0,0.076,0.19,57.2,
5908260253776,5.0,4.0,0.0,0.0,0.0,0.0,0.048,0.12,0.0,1.0
5908260259501,0.0,84.0,0.0,0.0,0.0,4.6,0.0,0.0,4.7,
5908267101179,0.0,1481.0,2.6,5.4,14.0,1.7,0.004,0.01,65.0,1.0
59099574,1.0,2509.0,46.0,3.0,20.0,6.1,0.24,0.6,26.0,0.0
59132042,0.0,1155.0,5.1,4.2,7.5,3.9,0.56,1.4,48.0,1.0
5941000023826,0.0,2184.0,33.0,4.6,6.9,1.5,0.84,2.1,47.0,
5941006101634,2.0,2009.0,20.9,3.8,6.5,32.8,0.2,0.5,64.4,0.0
5941006104901,2.0,1975.0,20.8,0.64,4.6,35.4,0.25,0.625,66.3,0.0
5941017006386,1.0,1473.0,3.4,6.9,11.0,51.0,0.164,0.41,65.0,
5941017014794,2.0,2067.0,25.5,3.6,5.0,34.1,0.13,0.325,59.0,
5941021005139,1.0,2300.0,35.0,2.5,10.0,47.5,0.05,0.125,50.0,0.0
5941035009444,2.0,2155.0,26.0,0.0,5.6,40.0,0.1,0.25,62.0,0.0
5941047821300,1.0,2218.0,29.0,0.0,2.8,61.0,0.04,0.1,62.0,0.0
5941047822659,2.0,1874.0,16.0,62.0,2.2,62.0,0.072,0.18,73.0,
5941164001784,4.0,1573.0,0.69,3.78,5.75,57.3,0.004,0.01,84.8,
5941194000245,6.0,2134.0,25.4,2.6,8.3,5.5,0.51,1.275,60.0,0.0
5941194000979,1.0,2059.0,22.3,2.5,9.0,5.7,0.56,1.4,62.6,0.0
5941209014212,0.0,377.0,3.5,1.2,3.7,10.0,0.036,0.09,11.1,
5941232411835,0.0,2690.0,48.0,9.0,25.0,5.0,0.184,0.46,21.0,
5941311001681,1.0,2008.0,18.8,2.6,6.0,41.2,0.28,0.7,70.0,0.0
5941311001698,0.0,1979.0,18.0,2.0,6.0,40.0,0.28,0.7,70.0,0.0
5941311003135,2.0,2188.0,27.0,2.0,5.0,3.0,1.28,3.2,64.0,0.0
5941311003173,1.0,2117.0,25.0,2.4,5.0,3.0,1.38,3.45,64.0,0.0
5941312001680,0.0,142.0,0.1,0.0,3.8,4.1,0.036,0.09,4.1,1.0
5941312001680,0.0,142.0,0.1,0.0,3.8,4.1,0.036,0.09,4.1,1.0
5941315080071,0.0,791.0,15.0,0.0,15.0,0.0,0.48,1.2,3.0,
5941330004496,0.0,2280.0,60.3,0.0,1.8,1.1,0.46,1.15,1.1,0.0
5941334000784,0.0,640.0,10.2,8.6,4.8,0.7,0.2,0.5,14.8,
5941341000043,1.0,782.0,13.9,0.9,11.0,1.2,0.48,1.2,4.0,0.0
5941341006380,0.0,429.0,3.9,4.6,5.4,1.9,0.48,1.2,9.2,1.0
5941378000207,2.0,385.6,3.36,3.7,3.35,10.4,0.88,2.2,18.5,0.0
5941390000209,0.0,1033.0,1.2,53.1,4.0,2.2,0.01,0.025,80.6,
5941390003903,1.0,933.0,1.4,5.3,9.8,16.9,15.088,37.72,39.7,
5941445664745,0.0,2700.0,55.0,7.0,28.0,2.6,0.787,1.97,5.0,0.0
5941634000057,0.0,1448.0,0.9,0.7,12.0,0.0,0.0,0.0,72.0,
5941664002489,3.0,2042.0,18.4,0.9,6.1,28.3,0.12,0.3,74.5,
5941664007767,9.0,1783.0,15.0,0.9,5.1,33.0,0.14,0.35,70.0,0.0
5941664008023,4.0,2106.0,26.0,2.7,6.1,35.0,0.232,0.58,59.0,0.0
5941828007213,0.0,1587.0,8.75,12.5,16.25,1.25,0.004,0.01,86.25,1.0
5941828011494,0.0,1561.0,6.58,8.92,16.3,9.12,0.04,0.1,57.82,
5941828013207,0.0,1570.0,1.4,1.9,5.6,0.6,0.001,0.0025,82.7,1.0
5941850539607,4.0,464.0,6.9,1.7,6.9,0.7,0.26,0.65,4.5,1.0
5941865601023,0.0,226.0,3.0,0.0,3.2,3.6,0.0,0.0,3.6,
5941867190464,1.0,1076.0,3.8,6.0,10.4,4.5,0.52,1.3,41.5,1.0
5941868200858,0.0,1979.0,19.7,1.9,6.1,1.8,0.6,1.5,67.0,
5941868201619,1.0,2248.0,34.0,2.0,4.3,5.5,1.0,2.5,53.0,0.0
5941868206515,0.0,2209.0,31.0,1.3,4.5,3.6,0.8,2.0,57.0,
5941872900010,0.0,1113.0,2.9,3.7,7.6,0.6,0.52,1.3,50.6,
5941882801482,0.0,1682.0,8.3,4.0,9.8,13.8,0.0,0.0,71.4,
5942207012538,7.0,79.0,0.0,0.0,0.0,4.6,0.0,0.0,4.6,1.0
5942289011054,2.0,229.0,0.5,1.5,0.5,12.0,0.032,0.08,12.0,0.0
59457466,0.0,703.0,9.5,5.4,14.0,1.3,0.38,0.95,3.0,1.0
59467199,0.0,251.0,3.4,0.0,3.5,3.9,0.048,0.12,3.9,1.0
59478829,5.0,1602.0,18.0,0.0,6.4,19.0,0.248,0.62,48.0,0.0
5948539410974,0.0,1573.0,6.16,0.0,9.67,11.16,0.468,1.17,67.62,
5948643004748,1.0,1954.0,23.1,2.8,5.2,30.5,0.104,0.26,57.9,
5949000505762,2.0,207.0,0.0,0.0,0.0,11.6,0.012,0.03,12.2,0.0
5949034000141,0.0,1590.0,1.5,6.5,8.2,3.5,0.0,0.0,75.0,
5949034005382,0.0,1598.0,9.0,9.5,11.3,18.7,0.01,0.025,59.2,
5949040201105,3.0,1832.0,13.0,3.2,10.0,5.6,0.96,2.4,67.0,0.0
5949040202058,5.0,1874.0,14.0,0.0,8.9,7.8,0.88,2.2,70.0,0.0
59505655,0.0,1604.0,15.0,1.6666666,33.333332,18.333334,0.43333334,1.0833334,36.666668,0.0
5951520750058,0.0,1251.0,1.2,25.0,25.0,8.0,0.016,0.04,35.0,1.0
5955754001801,7.0,1013.0,12.0,1.6,6.7,3.9,0.6,1.5,26.0,0.0
5955936802790,2.0,29.0,0.1,3.5,0.1,0.1,0.04,0.1,0.1,
59565987,1.0,226.0,0.6,1.5,0.5,10.0,0.0,0.0,11.0,1.0
5960188034240,7.0,4.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0
59673309,0.0,280.0,3.7,0.5,3.5,4.8,0.04,0.1,5.0,1.0
59788850,1.0,17.0,0.5,0.5,0.5,0.5,0.38,0.95,0.5,
5983990101542,6.0,2137.0,32.4,2.6,4.3,3.0,0.252,0.63,50.0,0.0
59859581,0.0,1109.0,0.1,32.7,1.2,44.81,0.02,0.05,48.6,
59890782,1.0,661.0,9.0,1.7,2.9,10.0,0.76,1.9,16.0,0.0
59901006,3.0,1674.0,1.6,0.0,0.0,95.0,0.332,0.83,95.0,0.0
59918370,0.0,2443.0,47.4,5.0,31.3,1.0,0.048,0.12,8.0,0.0
59926436,1.0,2290.0,32.6,2.0,6.7,50.6,0.08,0.2,56.1,0.0
59926450,3.0,2303.0,33.2,1.8,6.2,54.2,0.06,0.15,56.1,0.0
59939764,3.0,2272.0,31.8,1.7,6.1,55.3,0.06,0.15,57.4,0.0
59943655,6.0,1937.0,26.0,8.6,5.0,9.7,0.464,1.16,48.0,
59947493,6.0,2219.0,29.8,1.4,9.2,54.7,0.136,0.34,55.6,0.0
59947530,1.0,2246.0,31.0,1.3,9.5,53.9,0.148,0.37,54.3,0.0
59951537,0.0,1134.0,2.9,0.0,7.8,0.6,1.008,2.52,55.6,0.0
5995535041084,2.0,92.0,0.1,1.0,2.3,1.0,0.54,1.35,2.4,1.0
5996071642711,5.0,255.0,0.0,0.0,0.0,0.0,0.04,0.1,21.0,1.0
5996071644463,1.0,255.0,0.0,0.0,0.0,0.0,0.04,0.1,20.7,
5996071649567,0.0,1657.0,0.0,0.0,0.0,93.9,0.0,0.0,99.0,
5996071678512,0.0,1657.0,0.0,0.0,0.0,96.0,0.0,0.0,97.97,
5997010301409,0.0,209.0,1.0,5.0,5.7,2.7,4.6,11.5,3.6,
5997214751208,0.0,1356.0,0.0,0.0,0.4,81.0,0.0,0.0,81.0,0.0
5997255708346,9.0,1682.0,2.6,0.0,0.0,92.0,0.26,0.65,92.0,0.0
5997264159313,3.0,42.0,0.5,0.4,0.5,2.2,0.012,0.03,2.3,0.0
5997264163839,0.0,113.0,0.0,0.0,0.0,6.5,0.0,0.0,6.6,0.0
5997381349154,0.0,506.0,1.2,2.6,0.1,20.0,0.136,0.34,25.0,
5997393101566,2.0,167.0,0.5,2.0,1.0,7.0,0.88,2.2,8.0,
5997523313050,12.0,356.0,3.8,1.3,2.2,1.4,0.44,1.1,10.4,
5997523315535,7.0,914.0,9.3,0.0,4.2,6.0,0.92,2.3,27.4,
5997523315559,7.0,895.0,9.3,0.0,5.0,4.9,0.92,2.3,26.2,
5998710960729,4.0,1577.0,3.6,6.5,4.6,74.0,0.2,0.5,78.6,
5998811759710,4.0,188.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0
5998811760457,4.0,172.0,0.0,0.0,0.0,9.9,0.0,0.0,9.9,1.0
5998811760983,5.0,159.0,0.0,0.0,0.0,9.0,0.0,0.0,9.1,1.0
5999076200672,0.0,1795.0,17.7,5.4,25.0,28.8,0.39,0.975,40.5,0.0
5999076202478,0.0,1812.0,18.5,3.0,24.8,25.7,0.39,0.975,40.2,
5999076204519,6.0,4.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,
5999076206186,0.0,582.0,17.0,1.7,4.5,34.0,0.132,0.33,71.0,
5999076206230,0.0,1849.0,19.0,4.2,5.8,24.0,0.08,0.2,59.0,0.0
5999076209590,6.0,1598.0,2.0,0.0,26.1,32.5,0.104,0.26,65.0,
5999076209651,1.0,1648.0,0.0,0.0,0.0,60.0,0.08,0.2,99.0,
5999076209927,1.0,1339.0,4.7,19.0,50.0,6.7,0.16,0.4,9.7,
5999076211432,3.0,1536.0,2.7,1.1,17.0,13.0,0.392,0.98,68.0,
5999076211937,1.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,
5999076211951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5999076212521,2.0,1690.0,15.0,0.2,58.0,7.8,0.72,1.8,9.7,
5999076212552,4.0,1515.0,5.6,7.6,24.5,5.0,0.04,0.1,50.0,
5999076212682,5.0,1456.0,0.0,0.0,84.0,0.0,0.196,0.49,0.0,1.0
5999076212699,4.0,1577.0,1.9,0.0,88.0,1.8,0.128,0.32,1.9,1.0
5999076213115,5.0,393.0,6.0,4.0,20.0,1.0,0.4,1.0,40.0,1.0
5999076213207,4.0,1531.0,4.3,0.0,78.0,3.5,0.128,0.32,3.7,1.0
5999076213474,3.0,1531.0,4.3,0.0,78.0,3.5,0.136,0.34,3.7,
5999076213870,6.0,1565.0,0.4,0.0,92.0,0.4,0.092,0.23,0.5,
5999076214266,0.0,1577.0,15.0,12.0,45.0,0.0,0.268,0.67,12.0,
5999076215393,6.0,226.0,0.01,0.0,0.0,0.86,0.116,0.29,13.0,
5999076215652,0.0,1494.0,15.0,12.0,40.0,0.0,0.272,0.68,12.0,
5999076215690,5.0,1494.0,15.0,12.0,40.0,0.0,0.272,0.68,12.0,
5999076216086,0.0,1481.0,6.0,16.0,50.0,2.7,0.48,1.2,17.0,
5999076217205,7.0,1577.0,15.0,12.0,45.0,0.1,0.272,0.68,12.0,0.0
5999076217274,4.0,1494.0,15.0,12.0,40.0,0.1,0.28,0.7,12.0,
5999076217724,8.0,1552.0,4.0,0.0,78.0,3.8,0.32,0.8,5.0,0.0
5999076217885,3.0,59.0,0.0,0.0,0.0,0.2,0.008,0.02,1.2,
5999076217939,0.0,1381.0,0.0,0.0,0.0,2.2,0.1,0.25,13.0,
5999076218561,4.0,1569.0,2.6,0.0,84.0,1.9,0.2,0.5,3.9,
5999076218585,2.0,1569.0,2.6,0.0,84.0,1.9,0.2,0.5,3.9,1.0
5999076218646,3.0,1569.0,2.6,0.0,84.0,1.9,0.2,0.5,3.9,1.0
5999076218851,6.0,1569.0,2.6,0.0,84.0,1.9,0.208,0.52,3.9,
5999076218950,8.0,1460.0,2.8,0.0,78.0,0.2,0.652,1.63,2.4,0.0
5999076221622,4.0,1556.0,1.6,0.0,84.0,0.8,0.284,0.71,5.2,
5999076222711,16.0,1556.0,1.6,0.0,84.0,0.0,0.284,0.71,5.2,1.0
5999076223176,2.0,2030.0,24.3,3.14,5.86,32.9,0.0786,0.196,61.4,0.0
5999076226801,4.0,1469.0,6.5,4.5,10.0,6.0,0.120000005,0.3,69.0,1.0
5999076228362,5.0,1797.0,7.8,3.2,74.0,0.5,0.88,2.2,13.0,0.0
5999076235162,2.0,2006.0,33.0,2.3,17.0,8.0,0.12,0.3,42.0,0.0
5999076239399,11.0,395.0,0.5,0.0,21.0,0.1,0.072,0.18,1.3,1.0
5999100000025,4.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,1.0
5999100000032,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5999100000049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5999100000193,1.0,1515.0,3.8,0.3,34.0,28.0,0.092,0.23,48.0,
5999100000933,0.0,1414.0,7.0,14.0,31.0,29.0,0.092,0.23,31.0,0.0
5999100000995,1.0,1628.0,12.0,0.5,30.0,37.0,0.12,0.3,41.0,
5999100003989,2.0,1623.0,11.0,3.1,33.0,30.0,0.028,0.07,40.0,0.0
5999100006515,6.0,1812.0,23.0,9.2,22.0,3.3,0.432,1.08,36.0,0.0
5999100006522,6.0,1812.0,23.0,9.2,22.0,3.3,0.432,1.08,36.0,
5999564313457,1.0,1690.0,13.0,9.0,39.0,2.8,0.088,0.22,30.0,
5999881933161,0.0,2280.0,40.0,17.0,10.0,3.0,0.012,0.03,28.0,
5999883580790,4.0,42.0,0.0,0.0,0.09,2.5,0.0,0.0,2.5,0.0
5999884035121,0.0,1004.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8,
5999884184102,0.0,569.0,0.0,0.0,0.0,32.0,0.0,0.0,33.0,
5999885543274,3.0,1029.0,4.69,0.0,3.43,20.38,0.02,0.05,46.97,0.0
5999885801220,1.0,586.0,5.0,0.0,2.0,11.0,0.0,0.0,22.0,0.0
5999885840588,6.0,1674.0,21.2,23.3,26.6,4.7,0.2,0.5,17.4,0.0
5999885917013,0.0,33.0,0.0,0.1,0.02,1.8,0.02,0.05,1.8,0.0
5999886049010,4.0,84.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
5999886049027,4.0,84.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0
5999886331924,2.0,1724.0,13.5,4.1,40.0,3.1,0.12,0.3,35.3,0.0
6000302505184,4.0,1437.0,0.0,1.5,2.4,35.0,0.76,1.9,81.0,0.0
6000782327290,3.0,1983.0,21.1,1.3,3.7,56.9,0.092,0.23,66.6,0.0
6001001611855,1.0,2647.0,50.5,3.2,23.2,13.6,0.0668,0.167,23.0,0.0
6001010325552,3.0,2320.0,60.8,7.7,1.6,0.08,0.12,0.3,2.6,0.0
6001025177207,4.0,2144.0,26.25,2.5,6.25,48.0,0.075,0.1875,65.0,
6001038071653,5.0,385.0,0.3,0.8,3.4,0.7,0.245,0.6125,19.0,
6001052003470,6.0,1934.0,17.9,3.4,8.2,14.1,0.66,1.65,65.0,0.0
6001052003791,3.0,1602.0,14.1,7.1,9.7,19.2,0.0,0.0,55.0,
6001052004477,0.0,1364.0,1.7,11.5,11.0,1.0,0.00544,0.0136,60.0,
6001056119016,3.0,2113.0,24.7,2.0,6.1,36.6,0.19119999,0.478,66.0,0.0
6001056201001,2.0,1962.0,23.3,3.0,2.0,16.5,0.1148,0.287,57.0,0.0
6001056486002,2.0,1870.0,15.5,3.9,6.0,36.8,0.19,0.475,69.0,0.0
6001056633000,9.0,2021.0,19.2,1.1,6.2,35.5,0.13,0.325,71.0,0.0
6001065033464,0.0,2720.0,25.6,2.1,5.8,50.5,0.0616,0.154,62.4,
6001065601038,3.0,2270.0,32.0,0.3,5.6,59.5,0.128,0.32,59.5,
6001068002306,0.0,1432.0,11.0,34.0,19.0,2.2,0.013,0.0325,21.0,
6001068323005,0.0,1523.0,0.0,6.4,5.6,16.8,0.256,0.64,81.0,
6001068696109,8.0,837.0,17.8,1.8,4.8,64.9,2.2,5.5,75.0,0.0
6001069601805,1.0,2315.0,44.6,6.9,20.6,12.6,0.312,0.78,27.0,0.0
6001089025704,3.0,1544.0,5.4,2.0,2.1,23.7,2681.0,6702.5,77.0,
6001108052339,0.0,4.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0
6001120602871,0.0,1900.0,20.5,17.0,5.9,23.1,0.028,0.07,61.0,0.0
6001120606619,0.0,1749.0,16.8,8.3,8.4,12.1,0.11,0.275,58.0,
6001120620875,0.0,2021.0,32.4,0.3,6.5,41.1,0.0284,0.071,56.0,
6001156589238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6001156930030,1.0,1404.0,6.2,11.4,16.5,21.6,0.0892,0.223,54.0,
6001224131062,0.0,427.0,0.7,3.6,4.5,15.6,0.97,2.425,17.0,0.0
6001240100073,0.0,444.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0
6001240100127,0.0,180.0,0.0,0.0,0.0,10.5,0.0,0.0,10.5,0.0
6001240100257,0.0,184.0,0.0,1.0,0.0,10.0,0.002,0.005,10.0,0.0
6001240100288,0.0,358.0,0.0,0.0,0.0,20.0,0.005,0.0125,20.0,0.0
6001240100295,0.0,201.0,0.0,0.0,0.0,12.0,0.004,0.01,12.0,0.0
6001240200254,0.0,372.0,0.0,0.5,0.0,21.0,0.005,0.0125,21.0,0.0
6001240200667,0.0,351.0,0.0,1.0,0.0,20.0,0.0,0.0,20.0,0.0
6001240235577,0.0,186.0,0.0,0.5,0.0,9.0,0.0025,0.00625,9.0,0.0
6001275000935,0.0,1569.0,4.3,12.7,10.9,2.0,0.008,0.02,62.0,
6001299810565,0.0,3038.0,81.8,0.0,0.5,0.0,0.3304,0.826,0.3,0.0
6001306000590,0.0,1464.0,4.3,4.7,8.8,27.7,0.146304,0.36576,74.0,0.0
6001306000958,1.0,2636.0,5.5,22.5,30.0,10.0,0.0,0.0,15.0,1.0
6001306001245,0.0,1301.0,1.0,4.6,8.6,16.7,0.16,0.4,68.0,
6001306015501,0.0,1356.0,1.0,2.3,6.6,7.9,0.399,0.9975,71.0,0.0
6001651174984,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6002908000254,8.0,1544.0,6.6,1.4,7.7,1.7,0.2548,0.637,68.1,
6003105002959,2.0,1590.0,7.4,1.2,1.1,2.6,0.2804,0.701,5.0,
6003241004268,7.0,795.0,0.2,0.9,1.6,41.7,0.17,0.425,44.4,0.0
6003593,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6003770003459,3.0,184.0,3.4,0.8,0.7,1.0,2.4,6.0,1.1,0.0
6005207000314,0.0,912.0,11.8,5.4,18.3,0.2,0.52,1.3,7.0,
6005207000338,0.0,711.0,5.8,0.3,17.6,3.8,0.78,1.95,12.5,
6005207000857,0.0,971.0,14.6,6.1,10.3,16.0,0.599,1.4975,16.0,0.0
6005207000956,0.0,661.0,6.7,5.5,16.9,0.1,0.48,1.2,4.7,
6006323403423,2.0,1109.0,5.8,0.0,51.6,0.9,0.776,1.94,1.0,
6007812003254,0.0,996.0,18.5,6.6,22.8,3.0,1.2,3.0,47.4,0.0
6007812003384,0.0,1470.0,6.4,9.6,23.2,1.6,0.0,0.0,8.4,1.0
6008123000741,0.0,450.0,1.2,0.5,22.0,0.0,0.04,0.1,1.6,1.0
6008123005074,5.0,473.0,2.1,1.0,23.1,0.3,0.32,0.8,1.0,1.0
6008123005081,5.0,520.0,1.6,1.0,26.1,0.3,0.4,1.0,1.0,1.0
6008123005203,5.0,472.0,2.1,1.0,23.1,0.3,0.32,0.8,1.0,1.0
6008123005210,5.0,519.0,1.6,1.0,26.1,0.2,0.4,1.0,1.0,
6008123006187,5.0,472.0,2.1,1.0,23.1,0.3,0.32,0.8,1.0,1.0
6008123006194,5.0,547.0,1.1,1.0,26.1,0.3,0.400304,1.00076,1.0,1.0
